Game_Hashkey,Year,Round,Team,Opponent,Ground,Team_Result,Disposals_diff,Kicks_diff,Marks_diff,Handballs_diff,HitOuts_diff,Tackles_diff,Rebounds_diff,Inside50_diff,Clearances_diff,Clangers_diff,Frees_diff,FreesAgainst_diff,ContestedPossessions_diff,UncontestedPossessions_diff,ContestedMarks_diff,MarksInside50_diff,OnePercenters_diff,Bounces_diff,GoalAssists_diff
518a47e123b4fe8c1c3366321526b9d9b4eeb2e7b6c5f26775a508d8119d2980,2003,R17,NM,GE,Manuka Oval,1,-12,25,10,-37,11,20,6,-6,5,4,1,-1,-14,-13,-6,0,14,13,0
3b83149e6aa3f875b5725ef500dd94ca54647b604ce0d23201fbe31e3a12d8d2,2003,R17,ME,ES,M.C.G.,0,-36,-20,-19,-16,10,4,8,-9,-4,-15,8,-8,-8,-33,5,-3,-6,12,-6
a5d54295f93919c705b28dd4719dd084a573a86836d65f32e56ced41cca74ec7,2003,R17,WB,RI,Docklands,0,-6,-17,-24,11,-19,3,-5,-6,4,0,-1,1,-12,0,-13,-8,-11,-5,-1
e5d71a4acbf52cdacb4d2417f7aab020f613016000cd323248f1283e8e2379f9,2003,R17,BL,PA,Gabba,0,-7,4,7,-11,4,1,-1,2,7,-14,12,-12,24,-20,1,6,1,-13,-3
86f8a3ffd9749134ab555f70e695728117aadadced4a651e8987c8f560857b05,2003,R17,SW,FR,S.C.G.,1,25,8,4,17,8,-25,0,2,20,-4,-3,3,8,11,-5,3,-9,2,7
657bb0b7580529ce6622e378c938a5da4e00cfe426a467b1fc1f33e67da3b13d,2003,R17,CW,CA,M.C.G.,1,79,37,19,42,-11,3,12,5,15,-3,-1,1,18,59,7,15,9,2,10
e956afb9e0a4127c2152b7797293f221f3ff95c03a97630f1fbef846ef6e4025,2003,R17,AD,SK,Football Park,1,35,33,8,2,35,-3,-1,14,22,-6,3,-3,31,1,-1,7,-19,0,6
53418f643ca6592dacdee89fb8592d28ac950db023934eb48413bef4935dea43,2003,R18,WB,ME,Docklands,1,73,31,6,42,-14,-3,-14,19,5,-11,-2,2,27,37,11,3,37,5,-2
c3c06b838e8807048f95c2bc5b8813fb81ed21ad60afc723384e987261f9beb0,2003,R18,CA,ES,M.C.G.,0,-30,-15,-23,-15,10,-5,5,-8,1,1,-3,3,3,-42,3,-11,-11,5,-8
5d97ff359b5189182b1ea0f26472ad89e9db95dabb938940be1e0da17307e1fe,2003,R18,FR,RI,Subiaco,1,2,19,25,-17,7,28,0,5,-7,1,2,-2,-15,18,1,13,-11,1,1
531934306261792355f5344a2990de392cd8cfc5cc427fb9388325bb64bc2c32,2003,R18,GE,CW,Docklands,0,4,-1,14,5,3,-11,-7,2,-1,-6,6,-6,-3,12,-3,-11,-2,4,-4
deff88c9013e233dd18cc0e4d139daa04d7100cb3c2ebba823d67d89b5c0c035,2003,R18,BL,NM,Gabba,1,27,4,4,23,10,5,-1,10,0,3,-5,5,1,30,5,10,-1,-4,4
3e15a1ff6749aee7b205554cf169b2d2e0857d4c51a4303bc51291708784e502,2003,R18,AD,SW,Football Park,1,12,9,-13,3,30,7,-1,1,17,-5,1,-1,17,3,-5,-7,-2,-6,-3
bb4ca910b20c80d46c905a229e7050020b72695ad3fb30ae08e3822ac34ebf35,2003,R18,HW,PA,M.C.G.,0,3,13,23,-10,-33,11,12,-8,1,-4,9,-9,-10,17,4,4,-4,1,-1
0759aad6c88c3917cd2be1f64a15d88e9a7570d7332a9e5d73e06c98d8f5530d,2003,R18,SK,WC,Docklands,1,51,26,4,25,-5,-2,5,11,10,-4,-7,7,-4,44,0,5,-16,8,7
e2e71f6c55988de182617146e71dbdce892f958214b08b0c79bfb65dbe16f171,2003,R19,CW,BL,M.C.G.,0,-33,-31,-37,-2,-11,-1,1,-4,-9,5,7,-7,-5,-26,-10,-2,-5,4,-2
fa85f3878baa4f275b2aca8e09bb32339c00904297ab27f5ae6a6c4b6e698e5f,2003,R19,WC,AD,Subiaco,0,-9,-26,-16,17,-14,0,7,-13,1,8,7,-7,-11,7,-4,-1,16,9,-1
9bc4437687e90a0b6362ec463ee039daff5b097a589b5d0fc9432c19616d8785,2003,R19,SW,HW,S.C.G.,0,6,2,9,4,-14,-9,-5,0,1,4,-1,1,-7,15,2,5,-8,-6,0
29be5df6e22318a892e48ced80cdec50ac719b97dbaafd3b0287ce7bbadb4520,2003,R19,RI,SK,Docklands,0,7,-6,0,13,20,-6,5,-13,3,12,2,-2,12,3,-6,-13,-2,-11,-10
c0a293dd9e89fc3a95cb20d2934d03ef2abe2aec42558e40dadedd16eade19f2,2003,R19,PA,CA,Football Park,1,87,53,42,34,7,21,-6,18,0,-5,7,-7,6,84,2,13,11,17,7
4ff3af5089e65d5b830197d6a3f02667e3d95f775c7622469d4490927dfb7290,2003,R19,ES,WB,Docklands,1,53,47,34,6,11,3,-5,17,0,10,-12,12,14,36,7,17,-16,4,5
a53b1f6cb8a84566b3da10424733c3d4978569c17e9af614cd6d53a474dd9ab1,2003,R19,NM,FR,M.C.G.,0,8,28,11,-20,-18,1,-14,11,7,-3,2,-2,2,-5,-6,9,15,5,2
0ac39a6013e2cc3195efd0ce6a942d79ac91a4316cd9c86bbc775cf674b042a4,2003,R20,CW,AD,Docklands,1,69,26,2,43,-4,9,3,2,3,-6,3,-3,28,48,1,12,30,5,4
e67403e8f8bc3dff3ea932e36df2104c0517521f195455e843dfd48d10b52625,2003,R20,CA,SK,Princes Park,0,-110,-56,-61,-54,-8,6,4,-18,4,17,-1,1,-8,-108,-11,-14,-8,-15,-9
f5f9521f9fb9f8058d84e0ccef17d1dfd6bb37eb074c3287bc8b222daec5ef0b,2003,R20,NM,HW,Docklands,0,-54,-5,-9,-49,4,-1,7,-14,-3,-2,-3,3,-2,-52,1,-10,14,7,-5
c6376c9d11f3fa293fb39c21788febd7cb0475fb011c90fff3c8a721177f71d3,2003,R20,PA,ME,Football Park,1,-7,36,26,-43,7,-1,6,-3,1,-2,-5,5,-3,-4,4,1,16,6,4
376da0ff56ff425b23bd5fb04f40930829ca1b6d8f39be8c50b773b88f9a528f,2003,R20,BL,SW,Gabba,0,-11,-8,-29,-3,24,7,-16,9,15,-3,2,-2,29,-43,1,-3,8,-1,-8
8b80d762d6825f150a9b66c715968d36b1583a90e77b8e783d89f0e2d7954440,2003,R20,ES,RI,M.C.G.,1,-3,3,6,-6,-8,7,-1,9,-4,4,-2,2,-9,5,3,5,6,-2,3
c32157eb04672e586f9b4ed984632fcb90e7adb8a4fe40182659975a5fb3dfc9,2003,R20,FR,WB,Subiaco,1,41,46,26,-5,36,16,-3,20,2,-1,-8,8,29,15,7,11,18,28,3
1563422e25f404b5e0677a932b015bc85ad4b8ba55d27022e713eadc737225d8,2003,R21,HW,CA,M.C.G.,1,83,56,49,27,8,20,-3,22,-1,-8,6,-6,2,84,5,21,18,6,3
a0d319d9005a14a9c2902d29a489cc07449302c3fee46f9723d53df552532ca7,2003,R21,ES,FR,Docklands,1,23,7,-32,16,-20,-1,-7,15,16,7,-6,7,31,-5,2,7,5,6,7
f0a510bdcde33508b60d270cacf9b2929a90f183eeb5c5272f7d86aae1488f0c,2003,R21,AD,NM,Football Park,0,-26,-27,3,1,-6,-6,1,-8,-13,-16,10,-10,-30,6,-4,-15,-23,-6,-2
0dfe1a5b15685c6ff879025ce233091a9105a965dc5d5804079a87984aedffbb,2003,R21,BL,GE,Gabba,1,60,28,23,32,4,-1,11,-7,3,0,6,-6,16,54,7,15,22,11,7
99c8120da5bf36a0a78b32ec94e17876ea5e289fbe0a7cb70994247c8d2e2c25,2003,R21,SW,CW,Stadium Australia,0,40,8,11,32,0,-4,13,-17,-7,-4,10,-10,-11,54,-6,-6,-20,-1,1
f6ae05e5fcfe452f643f4101a48f843f304e879a741d3f7d5d4075e617d3b4db,2003,R21,SK,WB,York Park,1,51,46,28,5,20,2,-14,30,17,-6,5,-5,32,24,9,6,-2,-7,5
a46b2f2475e76a49638870d9b65056012927e37173baae2fe951856a98cb61e1,2003,R21,RI,PA,Docklands,0,11,-33,-18,44,-3,-7,7,-10,-3,-5,-1,1,4,6,3,-13,3,-2,-3
94b929537b4f044e9ee86ef8d374a00bc594534681630d845cf6ec59e2c40192,2003,R21,WC,ME,Subiaco,1,21,35,17,-14,8,-6,-6,18,6,-18,10,-10,12,9,0,5,5,12,8
7207cf9c909b68273835d244ae66cdae1e3053203ca9da9a373ff4eff1ccc2cf,2003,R22,CW,ES,M.C.G.,1,6,12,23,-6,5,0,-1,5,1,-6,5,-5,2,12,4,1,-11,-12,2
6f31de17311509677a1e09aabdb6a0e463ecb214d7ab66a38cb77ba3ab427d98,2003,R22,GE,SK,Kardinia Park,1,-29,-5,11,-24,15,-8,21,-14,-10,-10,6,-6,-10,-16,-3,-4,3,1,-2
6c3b14bc01b17133de4225758835d8c427d947105c5f68f27dddeb0286b332f9,2003,R22,ME,SW,M.C.G.,0,-55,-24,-18,-31,26,11,6,-15,-11,2,-2,2,-19,-37,-6,-13,2,-1,0
68ac282cda51f2daf2ea4c2b2adb8bd5fb701cc628d226830fe26decf16f0ff9,2003,R22,WB,BL,Docklands,0,-53,-42,1,-11,-23,-2,7,-17,-3,10,3,-3,-25,-26,8,-13,-3,-13,-14
ad5f0541580d9b0d6a39a9b74de8002e8e43382c4fc084bba60a72ef7d1913f8,2003,R22,WC,FR,Subiaco,0,17,5,-19,12,-15,-14,-12,8,3,15,6,-6,11,1,-4,2,10,14,-2
7cf4902c07968157a2dec9e05c2a5285232b5203134c2c9b5ce6141cce079c89,2003,R22,PA,AD,Football Park,1,14,45,47,-31,-2,14,6,0,0,-7,5,-5,11,8,11,5,2,6,4
ea91d6a4df555fe979ee8e3de9d8c4604ae44e6b2bfb08244c9b78bb7784a7dc,2003,R22,CA,NM,Docklands,0,-70,-74,-45,4,-3,-1,2,-24,-14,13,-5,5,-30,-46,-7,-9,-23,-7,-5
15417bdfd7090be9319fcf49de5e5862fa9a94b48cf9ccf95d2a719d308bbc78,2003,R22,RI,HW,M.C.G.,0,-23,-26,-37,3,22,-9,1,-7,7,14,-6,6,22,-44,8,-14,-5,1,-2
309bd0b1563b2d87d7412ea1eb9bc66471a75441c6650a750b03ba685fabeaf4,2003,EF,FR,ES,Subiaco,0,-16,-12,9,-4,42,27,5,-11,-21,14,-4,4,-28,16,1,3,5,-2,-4
d5c548a17d3e7e255f0cdc6cf36f26d413442f50da6ea8acc79e8c1d4fcfc874,2003,EF,AD,WC,Football Park,1,61,51,20,10,14,-10,-15,29,5,-14,2,-2,33,33,3,15,-13,-5,5
d41e325a7eda29dc9feeaccf1ebe925998c25683b1a001b6dbf40f79872f8767,2003,QF,CW,BL,M.C.G.,1,9,6,2,3,-11,-6,5,-4,8,-18,-1,1,12,-2,6,4,-13,-8,1
e769aa72061b946cb2c06223fa25b4748922faddbce4061972486a1b9c701ae3,2003,QF,PA,SW,Football Park,0,-18,-4,-7,-14,26,-8,-14,7,-5,-1,7,-7,1,-18,0,-2,2,0,-5
8e0f3fec9cf3c8411883dcb04fe063732a34ab4443157a3efcb1eb48b52c2128,2003,SF,BL,AD,Gabba,1,13,4,-5,9,-15,3,2,3,2,0,2,-2,21,-3,2,12,3,14,4
74847b7607789c8a043d4425ea6c048b3a7121429deaf069a2ae47e2cc953a2f,2003,SF,PA,ES,Football Park,1,17,50,9,-33,34,5,11,0,22,-7,13,-13,24,-15,3,0,6,-10,-3
c5c617675213db1a4ada2e20c1896bc89b0bedf70ba1c1fb89fa4a86a6caa21b,2003,PF,CW,PA,M.C.G.,1,18,17,15,1,-6,6,-14,18,-2,-8,5,-5,-1,18,-7,1,-2,-3,5
1033f932a3180571dda31630880c1ccd17c218599a294981825730a57333c503,2003,PF,SW,BL,Stadium Australia,0,-47,-31,-5,-16,-11,-17,4,-10,2,3,5,-5,-19,-23,-3,-3,3,2,1
de56381f5a99736814640cbe83aacc5e457425171f9e7bb6e1f4d6838432fbec,2003,GF,CW,BL,M.C.G.,0,-62,-36,-33,-26,-24,1,-1,-10,4,6,5,-5,-22,-38,-9,-6,-11,-7,-3
2ebcb03de56311dea3884188f1d23a414c988912502f6e91673f399a2a118411,2004,R01,RI,CW,M.C.G.,1,69,33,27,36,17,14,-14,16,8,4,-9,9,14,56,7,15,-1,-5,2
4341c13e999ce8db0088c060b578d28df2315515c5773177a6997dbca10ac3f6,2004,R01,HW,ME,M.C.G.,1,55,18,8,37,14,-2,9,1,19,-13,0,0,0,49,1,7,16,4,2
9d9e13ad0042e43450887f6ddf7d170bb4393ec2c97b536ef1819e8f1c203ded,2004,R01,FR,CA,Subiaco,1,63,30,35,33,26,6,-4,17,0,5,0,0,-3,69,6,10,16,-9,5
4747a126c9347a3e785d8a4ac58f55e402f58ef6af93443d206bbc9088e77e82,2004,R01,SK,GE,Docklands,1,58,33,23,25,20,19,-5,15,3,1,-6,6,19,48,4,14,9,11,4
9e5fe43a89e495f80173153643b19c1295be1b87f88509094ee20ede3ca89204,2004,R01,BL,SW,Gabba,1,-55,-27,-31,-28,10,1,9,-7,-9,3,-7,7,-1,-57,-2,-2,-4,-2,-2
61627ba6a0913fe72c0450fec7ab783270df6daf5cb9a86b3adf66374ac66a83,2004,R01,PA,ES,Football Park,1,90,43,34,47,2,3,4,14,-2,-5,3,-3,30,73,5,14,6,17,7
48e8df76a69ff8564f53c9bb5140ee1db24b1f615f2f440fd10e7338ac850721,2004,R01,NM,AD,M.C.G.,1,61,48,14,13,-11,11,-1,11,2,9,2,-2,12,48,2,9,51,12,11
ef50f51ca2a97b4d88e57552aa3a52e1d3acd371b9010e07b48aa8528ab2116c,2004,R01,WB,WC,Docklands,0,11,22,34,-11,-7,-5,2,-4,-5,-10,8,-8,-5,9,2,-1,-8,0,-2
e705cb798d1ed954f65e9810afe638d0c93ec1ed2d9000d1550592ebdd3377ac,2004,R02,ME,RI,M.C.G.,1,3,4,-21,-1,-10,4,-15,26,-13,-17,4,-4,18,-22,4,8,8,9,5
f45cbe457fdbd48aceeaf5827cbd8e91643ddee5f9f26ffcd18fd435501527ac,2004,R02,CW,WB,M.C.G.,1,-43,-23,-19,-20,-2,-23,-4,4,4,6,-6,6,-9,-36,1,-3,-8,0,3
09366b04d0e1816ed6d9678cfb6baf364527fef9ffc8bc253eeb055d64b3b37e,2004,R02,AD,BL,Football Park,0,-31,-2,8,-29,9,-6,-12,11,-10,-9,-3,3,-10,-33,5,9,-19,-4,-5
897b07f1fb83e62968297e4c54a491af915ba1323c0fb206a5a2c38b92a643e6,2004,R02,ES,SK,Docklands,0,-5,-4,9,-1,10,-4,11,-15,-10,6,-7,7,-24,15,-6,-3,-16,-4,-3
419dfa72aced389162917f6c3000dccd3fd9fc140bd16abbe91fbb1f85551499,2004,R02,WC,PA,Subiaco,0,0,-21,-41,21,3,1,-13,12,12,4,3,-3,20,-21,-3,-4,10,12,0
e36f0efd971f45ce774dd58a753e7f4ee1ab9ecfcaef53fc2462f7b87e7d4fe2,2004,R02,SW,FR,S.C.G.,1,87,28,40,59,-21,-5,8,2,-7,-3,6,-6,-3,96,6,5,0,1,1
4eb1b939d51d63ea26417c9b58d1346acdb95cf6ee0484b5e7bbe41e520eaa31,2004,R02,CA,GE,Princes Park,1,35,4,9,31,11,-3,8,6,3,-27,11,-11,19,21,1,5,21,18,6
7ed2bb64ea0daaa7a20fdaf4ed54373d8255e69116f6169cd438c517644c88e0,2004,R02,HW,NM,M.C.G.,0,-15,-12,14,-3,12,1,6,-5,-3,-20,6,-6,-16,4,2,2,-22,-1,-6
bfd44c0576a0e581c28062bc1250ff8dd59fcb4d602c318b9180a7f8be860463,2004,R03,BL,CW,Gabba,1,21,-5,3,26,11,13,-3,12,3,7,-8,8,6,18,4,4,16,5,6
2dcd351b1f9a3832f7b63091612204c4125879d1bb8409cc452e866e634501c6,2004,R03,NM,CA,M.C.G.,1,-35,-9,-9,-26,17,-3,1,0,4,3,-2,2,-14,-21,-1,-3,-22,-10,2
39a8127625fa7e3a84ed5064275593b8d715f969166337a3efeadc3e21661c4e,2004,R03,ES,WC,Docklands,1,38,43,47,-5,-2,-3,-6,7,-2,8,-6,6,1,39,10,9,-5,-12,5
25114e410954a4cd8ffcbe1a5bffb559f5da0ab14880f563aebe503adf4ddb35,2004,R03,SW,GE,S.C.G.,1,16,-32,-34,48,26,-5,-4,8,4,-10,3,-4,7,7,-2,-2,13,0,-2
ae824c4719eb265ae78432149c844dbe3c0309d3bce6070ab874bea99fb98968,2004,R03,PA,HW,Football Park,1,87,50,37,37,0,-4,11,4,1,-5,9,-9,32,67,7,14,-9,19,11
077d79ff56460e5a3e20c15041721e33dc812438cc3da6b58d9b7c1b9498914d,2004,R03,WB,ME,M.C.G.,0,12,-6,0,18,-6,5,9,-14,10,9,-5,5,3,6,8,-5,-19,2,-3
4fe4eef87b3b9a5fc04e1d4c3632fc54f52c9a5f1a22334dbe38e9dd25ec4ec9,2004,R03,FR,AD,Subiaco,1,30,16,27,14,5,9,6,-1,0,-10,9,-9,-10,40,-1,-1,12,2,4
7615dfee5059d97881569be0b07283ca87f06e89160e56176fea39cbf53bdaef,2004,R03,SK,RI,Docklands,1,25,-4,-14,29,-15,4,-20,23,7,11,-6,6,17,8,6,2,24,7,-2
05f6337f00be03dab3b27fe29448046c2f8d0fb4a3c1ede7628e8764e672a50c,2004,R04,CA,ES,M.C.G.,0,-28,-4,5,-24,7,-3,10,-13,0,4,-2,2,-6,-24,-1,-5,0,17,-4
f5aa8c2378a169448953efcb2abe7efbd6bd2ed408a2e28819b5853cc79d4941,2004,R04,ME,PA,M.C.G.,1,17,38,30,-21,-14,-8,-2,11,-4,2,-2,2,20,1,9,3,4,6,5
aefe4c78377496742ec2f52c4b0b87f9fbbc8f6382ed7df02ab83270e5f4d985,2004,R04,WC,BL,Subiaco,1,-33,-2,25,-31,4,-20,28,-24,-22,-1,7,-7,-21,-11,-1,2,-15,-7,3
9895cf2c2c945f2f7e43571475b5012bb1c12bbb2d59b330bc9acc1edcf0277a,2004,R04,GE,RI,Docklands,1,-12,6,32,-18,-27,0,5,3,-7,6,-14,14,-26,16,3,7,-21,1,4
f9277a69f66c294a904c768d993c91051d90b1d45c7ba50e0670ba3985b6afd6,2004,R04,AD,SK,Football Park,0,-6,-9,-35,3,22,10,-8,13,-1,0,4,-4,7,-11,-8,1,16,-15,-7
011c81843077ccf2c2eeee897f0118a42d23604cc5d06383494dc1a3b54d52fc,2004,R04,NM,SW,Manuka Oval,0,-125,-19,-12,-106,2,15,-3,-6,-9,5,-6,6,-19,-124,7,-19,2,-10,-6
8df0d78834878f45e9624ea7a9372210a67c608ffcfc6d447fe1bf64e479d920,2004,R04,CW,FR,Docklands,0,-47,-16,-4,-31,0,-9,0,-2,-9,8,7,-7,-5,-45,-1,-2,-12,-2,0
4b9e07755a25e623f8cf859864ae21029da9a187ccdf0737643520968e163837,2004,R04,HW,WB,M.C.G.,0,5,5,14,0,10,4,6,-12,0,1,-1,1,-20,27,-11,-7,15,3,0
67466bee49d775316ad5d1ca7db406c298ce17bc0d36a97d92dc1787ee69b8ad,2004,R05,RI,AD,Docklands,0,-15,-26,-12,11,8,-6,4,-16,-6,9,-2,2,-17,-2,-5,-13,13,-7,-4
c2a0a38846af694e787ffa54c3e029cc6ed30251a5385633e79890ae2339a3a0,2004,R05,CA,WC,Princes Park,1,12,43,29,-31,-7,22,1,4,-8,-5,7,-7,19,-9,12,6,9,-1,8
4bad4fe189496ebaa48c1b125de0d137afd4d917946981ad345fecb798f76b7c,2004,R05,SK,NM,Docklands,1,53,30,38,23,8,10,-12,23,13,-4,10,-10,7,49,1,5,-4,11,7
e406f2feff4344a4c16e5f16bbc8d6c360d7cdf2f8d56119d92985e1d99929c3,2004,R05,BL,HW,Gabba,1,-18,-35,-50,17,11,8,-22,29,2,-9,0,-1,14,-25,-1,11,29,4,3
c25c88978a62ee6781c52f6d7d84fd66b0a6adc979fe677dadc72103e0c00547,2004,R05,SW,ME,Stadium Australia,0,30,7,8,23,-1,-16,-6,5,-3,3,6,-7,12,33,-2,-2,-20,6,1
50e91a677c9469a1c37c89a46c8cb6d05503a28b9f81d90b162e9e34e52d5dca,2004,R05,CW,ES,M.C.G.,0,-14,-3,-22,-11,-11,-9,4,-4,12,-5,-2,2,13,-31,-5,-9,-4,-3,-4
4a4f38389c91a546c3298cd3bc3caf38693b90cee89a0bf3516157958d3b7579,2004,R05,PA,WB,Football Park,1,3,-13,4,16,-1,1,5,8,7,-7,-2,2,-18,16,-1,10,-12,15,8
a59526791669dc1dd0908f64bf30ef7bd534476c9eba11716bc98e98e20b14f9,2004,R05,FR,GE,Subiaco,1,12,-6,-24,18,26,4,-1,5,18,2,5,-5,18,-10,9,2,-4,10,-2
26e4cad969203bef0d8966dbf09f96dd0393053c38f465cef77eba421f561fb5,2004,R06,RI,HW,Docklands,1,24,-2,-25,26,-2,-3,-4,3,8,-6,0,0,27,-6,2,-8,-15,2,-2
94faa68f13df6408b0f3d83fd4eb20dda0cdb729142d300b8ed6c0332b1b3c62,2004,R06,ES,SW,M.C.G.,1,12,18,-14,-6,15,10,1,2,21,-4,3,-3,21,-8,-4,-3,-7,-13,2
0519b1e9e0c6966ecd6050bfee79b18c4cc602cdbc747561d2b970ab85e6bf64,2004,R06,NM,WB,Manuka Oval,0,34,24,2,10,-16,10,-6,6,9,-12,7,-7,3,19,-8,-2,6,15,-2
be1f7f2290bfd72b195a8238ed646488dc3b2c161e60daa9fc1ea2efbc23ba06,2004,R06,SK,BL,Docklands,1,-11,1,5,-12,-5,-4,-13,6,2,-15,0,0,-1,-13,-1,3,13,9,0
2b2234e94625c173cb468f877734dc2931a79d77b21541143cfcf64132599afa,2004,R06,WC,FR,Subiaco,0,11,-19,-30,30,-21,-3,2,-3,7,-3,4,-4,-4,11,-12,-5,13,4,3
ac9c1f771b88f8bb4eb79630b8180100a1089c1141d383833952ddeec4c3b0a1,2004,R06,GE,AD,Kardinia Park,1,-1,-9,6,8,-27,-7,0,2,-19,-6,4,-4,-29,33,-7,3,3,13,4
ebab5260e4b00fd0db5454de1f29fa48e8e51f8285241a6152ffc016ca2ab4a2,2004,R06,ME,CA,M.C.G.,1,76,42,19,34,-7,-3,-1,16,21,-7,7,-7,19,59,11,12,7,8,7
be9aecb14fef6abbd0fbea422de977865dea503f19dc4444b0b677beff3b29b9,2004,R06,PA,CW,Football Park,1,3,-7,19,10,26,5,-2,4,3,-13,2,-2,-10,14,7,4,-8,1,2
ff9057b6c413851cb818e07762511df1065f1fdc7cfe8e01c6c66e5210499925,2004,R07,WB,ES,Docklands,0,-27,-6,-9,-21,12,-4,3,-6,-13,-5,11,-11,-15,-10,-5,7,4,3,0
b0deea4fc2e17cb6cabf42d1bb55d14b5b0712882b9d867488db415304358799,2004,R07,CA,CW,M.C.G.,1,-16,-10,5,-6,-4,7,3,4,0,-17,6,-6,-13,2,1,-2,3,9,3
0bb9616f5ce4b1ba5c9fbbf3d8ab3f9ecaa21d1610f63de7468aaa6850e73198,2004,R07,FR,SK,Subiaco,0,23,-1,3,24,36,10,1,-2,-5,1,3,-3,-1,25,4,-6,0,-6,-2
5c227aba87775fd16440f93b20750b617d97956dbfc8bed8534561ed39eefc59,2004,R07,NM,BL,Docklands,0,-18,-12,14,-6,-15,-11,-2,-9,-13,2,-1,1,-21,0,-6,-5,5,-1,-4
3c4db06cd87aca804131c1fb6e5c0a5573981ade1c9c1abb4f90274c03058385,2004,R07,PA,AD,Football Park,0,-11,-18,-7,7,-18,1,17,-18,-2,7,-6,6,-30,-2,4,-13,-9,6,-4
5ecdd83666ec9508afa917bb980bd01ecbf5b52719cfd9416bb263f7eb6ba685,2004,R07,SW,RI,S.C.G.,0,-16,-2,0,-14,-22,-7,-2,-3,-4,-2,-1,1,-8,-18,0,-1,-9,2,-2
47cbdd39992bf67ee73fddf1a0082b4863a9e2d1331e075c4dfaaedf6ebd0cae,2004,R07,ME,WC,M.C.G.,1,33,35,25,-2,3,19,1,9,-5,-14,-2,2,-2,15,6,7,1,4,0
40c8d60f7d01cb11f9a5af83ca815c46c1282ecab395f318093fa7bfd7aaa943,2004,R07,HW,GE,Docklands,0,-53,-28,-26,-25,36,-2,7,-15,-10,6,-4,4,-14,-42,-8,-15,-10,-4,-3
819a86906c9e9c3c6fd319f79bb1cfe773e45345118ad40a2a02a804380eef54,2004,R08,AD,ES,Football Park,0,-10,-24,-21,14,14,-10,5,-12,-2,10,3,-3,-12,-1,-11,-1,15,3,-2
8a1a2a2b3550c8a889d327af82e3d1ab84428ba7b74e5834d7081f326ba5a731,2004,R08,RI,WB,M.C.G.,1,-8,3,0,-11,23,-1,10,-6,-4,-6,5,-5,1,-8,-2,4,-9,5,1
fa4e22f87b98a339e9a64362860f9cb7a3cad9215b8f373393ff43b4127c4ed0,2004,R08,WC,SW,Subiaco,1,16,19,12,-3,7,7,-3,14,-5,-7,-1,1,15,9,3,4,12,15,-4
274c343653f846e0c3dc22458358adb19ac4813625fa574e4b9470354a2ae0b5,2004,R08,BL,CA,Gabba,1,36,-2,-2,38,24,13,-8,14,10,15,-2,2,9,34,-1,1,-11,4,6
3737ae4a1860de6d182734bef57e2e8599713baec1898cbbd4bd3c112076a9fa,2004,R08,SK,CW,Docklands,1,16,-4,0,20,-5,-18,-4,14,0,-6,5,-5,16,-2,8,3,8,1,4
2c3e02f16874eb6adc266ddd096a2b30b35d4a68dc0785cdcaeca1dfb564e03f,2004,R08,HW,FR,York Park,1,2,6,-15,-4,13,3,6,-1,9,-14,5,-5,2,-5,-13,-5,17,4,2
8e6424b8118e1fd6c46983e5f4953fbe2e6a91e786f51e2dd07400cd1e10bb6c,2004,R08,GE,ME,Kardinia Park,1,45,33,38,12,-12,-26,26,-19,-1,21,-7,7,22,34,11,-3,9,8,-4
26e578052e38e9e24a9b6b292553c3a3d60ae64adfe1c0d457a7b14d559760fd,2004,R08,NM,PA,Docklands,1,44,60,35,-16,-15,0,-5,17,11,-10,-1,1,19,25,6,23,19,4,14
03330a5800925ed101f419c569c4f5d0213a27174288858813018f6fc391e329,2004,R09,CW,AD,Docklands,1,-20,3,3,-23,-17,12,-7,7,2,16,-10,10,-9,-21,4,5,2,16,0
eb3576ef8c47b8c5075d8047b42c872d7513330a8aac697c7a189f0298096cef,2004,R09,ME,NM,M.C.G.,1,33,-12,13,45,-4,-1,0,-1,-9,1,-3,3,-10,50,0,0,10,-10,0
9ab069268bbcddeb6be0117917c1350f2bd7e101c20b57c2847360bd7a6f756e,2004,R09,FR,BL,Subiaco,1,70,49,29,21,25,16,-12,21,14,-10,7,-7,30,39,9,13,0,-4,4
c159f36c069b52b7fc0ebde51efac0296753ea687a5692e149bd18ae23098a47,2004,R09,GE,ES,Docklands,1,-3,18,35,-21,-5,14,1,5,-3,6,-5,5,-12,20,9,6,-2,1,2
217d59d17fdcdab87a16b2e8119b96669d2ae4b7e59c15f93fcec43e3a0b98af,2004,R09,PA,RI,Football Park,1,73,42,26,31,20,6,1,15,0,4,-9,9,7,60,5,5,7,8,9
5d6f86e2370183656c92c941e55e059e011484eaa22648529d187a040d97bbf1,2004,R09,SW,HW,S.C.G.,1,34,7,26,27,-14,-4,-2,-4,-10,7,-1,1,3,39,4,5,0,2,0
b0f01d264a3e34b24dc837decec8d758633844c2d46e13683be672dffa9df7d9,2004,R09,CA,WB,Princes Park,0,-23,-8,1,-15,5,-8,11,-11,-5,10,-3,3,-8,-16,-4,2,3,12,-1
ead1737de27b2b71d7f7d439c8c94048e066be2eac5ed7ba8dd81fa01b9c7ccb,2004,R09,SK,WC,Docklands,1,46,33,31,13,5,6,-9,25,2,10,-9,9,3,45,6,7,-6,6,11
